epoch,step,train/bpp,train/loss,train/mse,train/psnr,valid/denoise-mse,valid/denoise-psnr,valid/denoise-rate,valid/denoise-ssim,wall_time (min)
1,39,1.5723434686660767,1640.891845703125,0.021607693284749985,16.653915405273438,,,,,
1,40,1.541196346282959,1618.5714111328125,0.021336285397410393,16.708812713623047,,,,,
1,41,1.512256145477295,1554.8741455078125,0.020423464477062225,16.898706436157227,,,,,
1,42,1.4819318056106567,1517.68408203125,0.019921481609344482,17.006784439086914,,,,,
1,43,1.4525264501571655,1479.3837890625,0.019400306046009064,17.12191390991211,,,,,
1,44,1.4185973405838013,1292.15283203125,0.016599204391241074,17.79912757873535,,,,,
1,45,1.3857756853103638,1253.197998046875,0.016075842082500458,17.938262939453125,,,,,
1,46,1.356651782989502,1224.1219482421875,0.015695873647928238,18.042144775390625,,,,,
1,47,1.3221259117126465,1242.8675537109375,0.01606380194425583,17.941516876220703,,,,,
1,47,,,,,0.008621823973953724,20.64400863647461,0.0067830272018909454,0.5685248374938965,
1,47,,,,,,,,,0.0
2,48,1.3104631900787354,1333.99755859375,0.01749216578900814,17.571563720703125,,,,,
2,49,1.3008954524993896,1615.114990234375,0.02183745801448822,16.60797882080078,,,,,
2,50,1.2711220979690552,1613.9449462890625,0.021888144314289093,16.597909927368164,,,,,
2,51,1.2331955432891846,1630.156494140625,0.022224945947527885,16.531593322753906,,,,,
2,52,1.2324422597885132,1679.6409912109375,0.022987691685557365,16.385046005249023,,,,,
2,53,1.2123876810073853,1598.016845703125,0.021778680384159088,16.61968421936035,,,,,
2,54,1.155684232711792,1514.39013671875,0.02062341384589672,16.856393814086914,,,,,
2,55,1.1227620840072632,1644.2432861328125,0.02269633114337921,16.44044303894043,,,,,
2,56,1.1066266298294067,1567.60009765625,0.02155487984418869,16.66454315185547,,,,,
2,57,1.1238468885421753,1704.115478515625,0.023614585399627686,16.26819610595703,,,,,
2,58,1.18964421749115,1925.136474609375,0.026861820369958878,15.708645820617676,,,,,
2,59,1.0734556913375854,1823.9490966796875,0.025573713704943657,15.922061920166016,,,,,
2,60,1.0325628519058228,1537.5609130859375,0.021263768896460533,16.72359848022461,,,,,
2,61,1.0159657001495361,1333.4954833984375,0.01816379278898239,17.407934188842773,,,,,
2,62,0.9938839673995972,1309.4049072265625,0.017844248563051224,17.485017776489258,,,,,
2,63,0.9798113107681274,1335.6060791015625,0.018279653042554855,17.380319595336914,,,,,
2,64,0.9485990405082703,1304.5498046875,0.01787404716014862,17.477771759033203,,,,,
2,65,0.9264044761657715,1277.1099853515625,0.01750325784087181,17.568811416625977,,,,,
2,66,0.9096457958221436,1293.396728515625,0.017792385071516037,17.497657775878906,,,,,
2,67,0.8940834403038025,1246.0621337890625,0.017100339755415916,17.669952392578125,,,,,
2,68,0.8610531687736511,1101.5018310546875,0.01495338510721922,18.252605438232422,,,,,
2,69,0.8320119976997375,1088.596923828125,0.0148219158872962,18.290956497192383,,,,,
2,70,0.8168420791625977,1075.644287109375,0.01465771533548832,18.339336395263672,,,,,
2,71,0.7954725027084351,1081.03369140625,0.014789893291890621,18.300350189208984,,,,,
2,71,,,,,0.007693825755268335,21.13857650756836,0.004282310139387846,0.6296994686126709,
2,71,,,,,,,,,0.0
3,72,0.838469386100769,1179.5482177734375,0.01620573364198208,17.90331268310547,,,,,
3,73,0.8931770920753479,1352.8924560546875,0.018745342269539833,17.271066665649414,,,,,
3,74,0.8791933655738831,1428.350830078125,0.01993805170059204,17.003171920776367,,,,,
3,75,0.8589774966239929,1433.62744140625,0.020065832883119583,16.975427627563477,,,,,
3,76,0.8866188526153564,1434.2525634765625,0.02001168392598629,16.987163543701172,,,,,
3,77,0.8887988328933716,1523.00537109375,0.02137155830860138,16.701637268066406,,,,,
3,78,0.8191490769386292,1341.9937744140625,0.018748503178358078,17.270334243774414,,,,,
3,79,0.7947137355804443,1460.2283935546875,0.020623166114091873,16.856447219848633,,,,,
3,80,0.7809170484542847,1405.9241943359375,0.01981986314058304,17.028993606567383,,,,,
3,81,0.8654863238334656,1448.7269287109375,0.020283028483390808,16.928672790527344,,,,,
3,82,1.1043481826782227,1821.654541015625,0.02546716295182705,15.940194129943848,,,,,
3,83,0.8525787591934204,1510.100830078125,0.02125665545463562,16.72504997253418,,,,,
3,84,0.7463037371635437,1310.321533203125,0.0184294655919075,17.344873428344727,,,,,
3,85,0.6931495070457458,1181.4676513671875,0.016570476815104485,17.806650161743164,,,,,
3,86,0.6838229298591614,1146.98583984375,0.016061704605817795,17.94208335876465,,,,,
3,87,0.6979556083679199,1205.8255615234375,0.0169339831918478,17.7124080657959,,,,,
3,88,0.6911386847496033,1189.640625,0.016700804233551025,17.772626876831055,,,,,
3,89,0.6889795660972595,1180.9697265625,0.016572438180446625,17.806135177612305,,,,,
3,90,0.6961435675621033,1222.909423828125,0.01720089092850685,17.64449119567871,,,,,
3,91,0.69803786277771,1137.87353515625,0.015888778492808342,17.98909568786621,,,,,
3,92,0.6568945050239563,1050.6016845703125,0.01464156061410904,18.344125747680664,,,,,
3,93,0.6352413296699524,1047.1365966796875,0.014638220891356468,18.345117568969727,,,,,
3,94,0.6530880928039551,999.8046264648438,0.0138691496104002,18.57950210571289,,,,,
3,95,0.6498165130615234,1002.5782470703125,0.013919350691139698,18.563810348510742,,,,,
3,95,,,,,0.006529541686177254,21.851173400878906,0.0036170314997434616,0.7061693072319031,
3,95,,,,,,,,,0.0
4,96,0.705910861492157,1103.8824462890625,0.015347878448665142,18.139516830444336,,,,,
4,97,0.8148438930511475,1244.9560546875,0.01726612076163292,17.6280517578125,,,,,
4,98,0.8047631978988647,1387.4034423828125,0.019480030983686447,17.104103088378906,,,,,
4,99,0.8237481117248535,1430.5936279296875,0.020100444555282593,16.96794319152832,,,,,
4,100,0.8469111919403076,1346.0478515625,0.018746808171272278,17.270727157592773,,,,,
4,101,0.8093814849853516,1301.9700927734375,0.018155522644519806,17.409912109375,,,,,
4,102,0.7737655639648438,1227.6136474609375,0.01709417626261711,17.671518325805664,,,,,
4,103,0.8072674870491028,1282.8543701171875,0.017866425216197968,17.479623794555664,,,,,
4,104,0.7898194789886475,1233.28076171875,0.017144296318292618,17.658803939819336,,,,,
4,105,0.8577593564987183,1339.51220703125,0.018621273338794708,17.29990577697754,,,,,
4,106,1.0182907581329346,1458.0692138671875,0.020074211061000824,16.973615646362305,,,,,
4,107,0.8670257329940796,1392.69775390625,0.01941782236099243,17.11799430847168,,,,,
4,108,0.796398401260376,1298.543212890625,0.0181327722966671,17.41535758972168,,,,,
4,109,0.6984795928001404,1109.3250732421875,0.015448722057044506,18.111074447631836,,,,,
4,110,0.6729594469070435,1069.994140625,0.014902733266353607,18.26734161376953,,,,,
4,111,0.6750155687332153,1096.438232421875,0.015304665081202984,18.151762008666992,,,,,
4,112,0.6696691513061523,1096.041015625,0.015310890972614288,18.149995803833008,,,,,
4,113,0.6599699854850769,1062.286376953125,0.014814160764217377,18.293230056762695,,,,,
4,114,0.661624014377594,1067.47802734375,0.014890186488628387,18.270998001098633,,,,,
4,115,0.6736597418785095,1038.7178955078125,0.014420129358768463,18.410308837890625,,,,,
4,116,0.6382766962051392,959.9321899414062,0.013290129601955414,18.764707565307617,,,,,
4,117,0.6197496056556702,946.2885131835938,0.013123045675456524,18.81965446472168,,,,,
4,118,0.6273854374885559,930.2159423828125,0.012858256697654724,18.908178329467773,,,,,
4,119,0.6422151327133179,952.95654296875,0.013173768296837807,18.802900314331055,,,,,
4,119,,,,,0.005200080573558807,22.839900970458984,0.003947202581912279,0.7525541186332703,
4,119,,,,,,,,,0.0
5,120,0.7282374501228333,1022.0989379882812,0.014038652181625366,18.52674674987793,,,,,
5,121,0.8790102005004883,1116.7091064453125,0.015145828947424889,18.19706916809082,,,,,
5,122,0.9049687385559082,1193.486328125,0.016266681253910065,17.88701057434082,,,,,
5,123,0.8975266814231873,1208.41455078125,0.01651342585682869,17.82162857055664,,,,,
5,124,0.9508950114250183,1211.1729736328125,0.016432736068964005,17.8429012298584,,,,,
5,125,0.9640239477157593,1224.6759033203125,0.01661010831594467,17.796276092529297,,,,,
5,126,0.9248392581939697,1139.49609375,0.015390545129776001,18.127460479736328,,,,,
5,127,0.9359539747238159,1227.398681640625,0.01671673357486725,17.76848602294922,,,,,
5,128,0.9240426421165466,1166.0211181640625,0.01580030284821987,18.01334571838379,,,,,
5,129,1.0496634244918823,1182.9971923828125,0.015771592035889626,18.021244049072266,,,,,
5,130,1.2716114521026611,1371.15771484375,0.018153265118598938,17.410451889038086,,,,,
5,131,0.9700232148170471,1234.381591796875,0.01674553006887436,17.761011123657227,,,,,
5,132,0.8779668807983398,1095.3802490234375,0.014820225536823273,18.291452407836914,,,,,
5,133,0.7738034129142761,1024.427490234375,0.013969349674880505,18.54823875427246,,,,,
5,134,0.7572657465934753,997.6315307617188,0.013595412485301495,18.66607666015625,,,,,
5,135,0.7604324817657471,1021.3978271484375,0.013953601941466331,18.553136825561523,,,,,
5,136,0.7445481419563293,1019.8896484375,0.013967050239443779,18.548952102661133,,,,,
5,137,0.7296552062034607,1001.3260498046875,0.013715920969843864,18.627750396728516,,,,,
5,138,0.7441051006317139,1010.6075439453125,0.013825325295329094,18.593246459960938,,,,,
5,139,0.7530791759490967,975.2848510742188,0.013261406682431698,18.77410316467285,,,,,
5,140,0.6751938462257385,897.2067260742188,0.0122403334826231,19.122068405151367,,,,,
5,141,0.6551647782325745,888.6290893554688,0.012154622934758663,19.152585983276367,,,,,
5,142,0.6663565635681152,887.6315307617188,0.012113464996218681,19.167316436767578,,,,,
5,143,0.6573910117149353,910.7561645507812,0.012489773333072662,19.034454345703125,,,,,
5,143,,,,,0.004048052243888378,23.927539825439453,0.003991700243204832,0.7888214588165283,
5,143,,,,,,,,,0.0
6,144,0.7295774221420288,963.98046875,0.013141773641109467,18.813459396362305,,,,,
6,145,0.839186429977417,1048.2335205078125,0.014184629544615746,18.48181915283203,,,,,
6,146,0.8642116189002991,1134.429443359375,0.015452483668923378,18.110017776489258,,,,,
6,147,0.8760011792182922,1152.8431396484375,0.01570846512913704,18.03866195678711,,,,,
6,148,0.9124442934989929,1148.876708984375,0.015563398599624634,18.078954696655273,,,,,
6,149,0.8972731828689575,1114.849853515625,0.015075108036398888,18.217395782470703,,,,,
6,150,0.8575985431671143,1027.509765625,0.013823452405631542,18.593833923339844,,,,,
6,151,0.8861220479011536,1103.44677734375,0.014925466850399971,18.26072120666504,,,,,
6,152,0.8888537287712097,1056.0096435546875,0.014189643785357475,18.48028564453125,,,,,
6,153,0.9895606637001038,1128.31591796875,0.015069308690726757,18.219066619873047,,,,,
6,154,1.1756994724273682,1254.23828125,0.01657644473016262,17.805086135864258,,,,,
6,155,0.9614170789718628,1139.05908203125,0.015299446880817413,18.153242111206055,,,,,
6,156,0.8786118626594543,1008.9775390625,0.013489976525306702,18.699888229370117,,,,,
6,157,0.7699587345123291,943.8049926757812,0.012738348916172981,18.948867797851562,,,,,
6,158,0.7641833424568176,949.191162109375,0.012834504246711731,18.916208267211914,,,,,
6,159,0.7678917050361633,981.2695922851562,0.01331927441060543,18.75519371032715,,,,,
6,160,0.7581971883773804,1007.7266235351562,0.013748513534665108,18.617443084716797,,,,,
6,161,0.7470757961273193,1005.447265625,0.013739114627242088,18.620412826538086,,,,,
6,162,0.7755284309387207,995.0007934570312,0.013512825593352318,18.69253921508789,,,,,
6,163,0.7782385945320129,955.2957153320312,0.012895962223410606,18.895462036132812,,,,,
6,164,0.7198989987373352,888.6119995117188,0.012005031108856201,19.20636749267578,,,,,
6,165,0.6962873339653015,871.5830078125,0.011797614395618439,19.282058715820312,,,,,
6,166,0.6914368271827698,886.8244018554688,0.012043196707963943,19.192583084106445,,,,,
6,167,0.6945062875747681,894.2929077148438,0.01215097215026617,19.15389060974121,,,,,
6,167,,,,,0.0035323326010257006,24.519384384155273,0.0041652568615973,0.8096144795417786,
6,167,,,,,,,,,0.0
7,168,0.7476845979690552,927.2125854492188,0.012534561567008495,19.018909454345703,,,,,
7,169,0.8548265695571899,1014.330322265625,0.01362716406583786,18.65594482421875,,,,,
7,170,0.850168764591217,1027.4478759765625,0.013839639723300934,18.58875274658203,,,,,
7,171,0.8656393885612488,1041.0667724609375,0.014013392850756645,18.53456687927246,,,,,
7,172,0.926505446434021,1063.113525390625,0.01421203650534153,18.47343635559082,,,,,
7,173,0.9318957328796387,1046.87060546875,0.013949806801974773,18.554317474365234,,,,,
7,174,0.8987718820571899,986.865966796875,0.013103424571454525,18.826152801513672,,,,,
7,175,0.9341492056846619,1028.0054931640625,0.013654488138854504,18.647245407104492,,,,,
7,176,0.930486261844635,980.1506958007812,0.012926993891596794,18.885025024414062,,,,,
7,177,1.0001479387283325,1032.7974853515625,0.013575936667621136,18.67230224609375,,,,,
7,178,1.1268671751022339,1117.1773681640625,0.014581273309886456,18.362045288085938,,,,,
7,179,0.9783898591995239,1071.745849609375,0.014225104823708534,18.469446182250977,,,,,
7,180,0.9060112833976746,1009.5137939453125,0.013435019180178642,18.71761703491211,,,,,
7,181,0.8113342523574829,921.0169677734375,0.012292454019188881,19.103614807128906,,,,,
7,182,0.8083410859107971,924.0142822265625,0.012345453724265099,19.084928512573242,,,,,
7,183,0.8100016713142395,966.8609008789062,0.013000547885894775,18.860383987426758,,,,,
7,184,0.8047613501548767,959.80419921875,0.012904113158583641,18.892719268798828,,,,,
7,185,0.7971106767654419,931.7159423828125,0.0124898012727499,19.03444480895996,,,,,
7,186,0.8208988904953003,939.2506713867188,0.012550801038742065,19.01328468322754,,,,,
7,187,0.8129503130912781,916.2874755859375,0.01221599243581295,19.130712509155273,,,,,
7,188,0.7554987072944641,852.7815551757812,0.011371883563697338,19.441675186157227,,,,,
7,189,0.7383318543434143,844.8086547851562,0.011288871988654137,19.473493576049805,,,,,
7,190,0.7430161237716675,842.32666015625,0.011239896528422832,19.49237632751465,,,,,
7,191,0.753929615020752,847.0850219726562,0.011287898756563663,19.47386932373047,,,,,
7,191,,,,,0.0035302164033055305,24.521987915039062,0.004348864778876305,0.8156424164772034,
7,191,,,,,,,,,0.0
8,192,0.7838475704193115,899.0758056640625,0.012018433772027493,19.201520919799805,,,,,
8,193,0.8876087069511414,976.2702026367188,0.012966226786375046,18.871864318847656,,,,,
8,194,0.8867926001548767,1008.515869140625,0.013464006595313549,18.7082576751709,,,,,
8,195,0.9222641587257385,1017.3087158203125,0.013517402112483978,18.69106674194336,,,,,
8,196,0.9924437403678894,1040.241455078125,0.013708187267184258,18.630199432373047,,,,,
8,197,0.9678670763969421,997.612548828125,0.013109304010868073,18.824203491210938,,,,,
8,198,0.9456142783164978,943.1923828125,0.012323725037276745,19.092580795288086,,,,,
8,199,0.9778549671173096,1006.0240478515625,0.013215621933341026,18.78912353515625,,,,,
8,200,0.9739323854446411,983.8319702148438,0.012883385643362999,18.899700164794922,,,,,
8,201,1.0467075109481812,1027.75244140625,0.013390946201980114,18.731887817382812,,,,,
8,202,1.146173119544983,1148.96875,0.015025648288428783,18.23166847229004,,,,,
8,203,1.0148130655288696,1033.1502685546875,0.013547532260417938,18.681398391723633,,,,,
8,204,0.9430742263793945,955.2742309570312,0.012515388429164886,19.025556564331055,,,,,
8,205,0.8616194725036621,900.5274658203125,0.011861354112625122,19.258657455444336,,,,,
8,206,0.8649093508720398,897.9323120117188,0.011813854798674583,19.27608299255371,,,,,
8,207,0.8783145546913147,933.7887573242188,0.012334357015788555,19.088834762573242,,,,,
8,208,0.8735793232917786,924.0634765625,0.012195717543363571,19.13792610168457,,,,,
8,209,0.8594318628311157,903.293212890625,0.011908933520317078,19.24127197265625,,,,,
8,210,0.8880590796470642,902.901611328125,0.011836874298751354,19.267629623413086,,,,,
8,211,0.880969762802124,876.6016235351562,0.011448768898844719,19.412412643432617,,,,,
8,212,0.8119990229606628,828.236328125,0.0108640743419528,19.640071868896484,,,,,
8,213,0.7908388376235962,816.190673828125,0.010727640241384506,19.694957733154297,,,,,
8,214,0.7955435514450073,814.2234497070312,0.010686534456908703,19.711631774902344,,,,,
8,215,0.8047711253166199,814.2607421875,0.010665821842849255,19.720056533813477,,,,,
8,215,,,,,0.00265631009824574,25.757213592529297,0.004701654892414808,0.8298836350440979,
8,215,,,,,,,,,0.0
9,216,0.8291070461273193,851.9730224609375,0.011189648881554604,19.5118350982666,,,,,
9,217,0.9312506318092346,943.14013671875,0.012356055900454521,19.081201553344727,,,,,
9,218,0.9571548104286194,952.3822631835938,0.01243843138217926,19.052343368530273,,,,,
9,219,0.9793576002120972,959.0744018554688,0.012490130960941315,19.034330368041992,,,,,
9,220,1.0321847200393677,966.9503784179688,0.01248939149081707,19.034587860107422,,,,,
9,221,1.013518214225769,929.063232421875,0.011949796229600906,19.226394653320312,,,,,
9,222,0.9996753931045532,907.6028442382812,0.011651696637272835,19.336109161376953,,,,,
9,223,1.0334446430206299,943.189697265625,0.012121075764298439,19.164588928222656,,,,,
9,224,1.0266904830932617,908.1998291015625,0.011598559096455574,19.355958938598633,,,,,
9,225,1.0910193920135498,940.7064208984375,0.011950073763728142,19.226293563842773,,,,,
9,226,1.2321864366531372,1033.703857421875,0.013054607436060905,18.842361450195312,,,,,
9,227,1.076501727104187,950.0358276367188,0.012127036228775978,19.162452697753906,,,,,
9,228,0.9999656081199646,879.849365234375,0.011224213987588882,19.49843978881836,,,,,
9,229,0.9076289534568787,843.2147827148438,0.01087382435798645,19.63617706298828,,,,,
9,230,0.909858226776123,838.93408203125,0.010802850127220154,19.664615631103516,,,,,
9,231,0.9163730144500732,862.0023193359375,0.011142581701278687,19.530141830444336,,,,,
9,232,0.9190767407417297,865.8973388671875,0.01119624450802803,19.509275436401367,,,,,
9,233,0.9084524512290955,857.4658203125,0.011091087013483047,19.55025863647461,,,,,
9,234,0.9348200559616089,859.4036254882812,0.011060062795877457,19.562423706054688,,,,,
9,235,0.9204782843589783,839.1474609375,0.010781633667647839,19.673154830932617,,,,,
9,236,0.8661304116249084,804.1489868164062,0.01036877278238535,19.84272575378418,,,,,
9,237,0.8481740355491638,794.5897216796875,0.010263185016810894,19.887178421020508,,,,,
9,238,0.8614500761032104,794.534423828125,0.010231709107756615,19.9005184173584,,,,,
9,239,0.8737416863441467,793.2689208984375,0.010183894075453281,19.920862197875977,,,,,
9,239,,,,,0.0024377459194511175,26.130115509033203,0.005015603266656399,0.8325099349021912,
9,239,,,,,,,,,0.0
10,240,0.8810070753097534,827.5325317382812,0.010694063268601894,19.708572387695312,,,,,
10,241,0.9908656477928162,884.8782958984375,0.011322544887661934,19.460559844970703,,,,,
10,242,1.001710057258606,928.8125610351562,0.011973179876804352,19.217905044555664,,,,,
10,243,1.0352110862731934,925.83251953125,0.011850070208311081,19.26279067993164,,,,,
10,244,1.0936055183410645,951.3316040039062,0.012107509188354015,19.169452667236328,,,,,
10,245,1.0881270170211792,945.9349365234375,0.012037153355777264,19.194761276245117,,,,,
10,246,1.0493624210357666,892.4715576171875,0.011304378509521484,19.467533111572266,,,,,
10,247,1.09746515750885,930.0901489257812,0.01177193969488144,19.291519165039062,,,,,
10,248,1.0875543355941772,889.265380859375,0.011166970245540142,19.520647048950195,,,,,
10,249,1.1591978073120117,917.7840576171875,0.011440283618867397,19.415632247924805,,,,,
10,250,1.2989399433135986,973.18115234375,0.011969859711825848,19.21910858154297,,,,,
10,251,1.1552302837371826,939.6302490234375,0.011785401031374931,19.286556243896484,,,,,
10,252,1.0570573806762695,886.8134765625,0.01119961403310299,19.50796890258789,,,,,
10,253,0.9663994908332825,839.81884765625,0.010686026886105537,19.711837768554688,,,,,
10,254,0.9681305885314941,830.6078491210938,0.010540380142629147,19.77143669128418,,,,,
10,255,0.9766097664833069,853.1405639648438,0.01086734514683485,19.638765335083008,,,,,
10,256,0.9726195931434631,856.2085571289062,0.01092373114079237,19.616289138793945,,,,,
10,257,0.959206759929657,842.6141357421875,0.010745607316493988,19.68769073486328,,,,,
10,258,0.9860005378723145,852.2666625976562,0.010832242667675018,19.652816772460938,,,,,
10,259,0.9724335670471191,837.7096557617188,0.010639671236276627,19.7307186126709,,,,,
10,260,0.9044352769851685,801.3616943359375,0.01023754570633173,19.898040771484375,,,,,
10,261,0.8869317173957825,792.0089111328125,0.01013408973813057,19.94215202331543,,,,,
10,262,0.8972589373588562,790.9884033203125,0.010094571858644485,19.959121704101562,,,,,
10,263,0.8987262845039368,792.428466796875,0.010113333351910114,19.95105743408203,,,,,
10,263,,,,,0.002425153274089098,26.15260887145996,0.005090938415378332,0.8304182887077332,
10,263,,,,,,,,,0.0
11,264,0.899516224861145,815.7783203125,0.010470601730048656,19.800283432006836,,,,,
11,265,1.0060211420059204,949.3544921875,0.012279143556952477,19.108318328857422,,,,,
11,266,1.0095199346542358,939.476318359375,0.01211915910243988,19.16527557373047,,,,,
11,267,1.0233511924743652,919.4481201171875,0.011779244989156723,19.28882598876953,,,,,
11,268,1.071906566619873,930.790771484375,0.011841672472655773,19.265869140625,,,,,
11,269,1.0717695951461792,910.0901489257812,0.011523639783263206,19.384103775024414,,,,,
11,270,1.047273874282837,861.5784301757812,0.010834100656211376,19.652070999145508,,,,,
11,271,1.0824683904647827,932.0021362304688,0.011835938319563866,19.267972946166992,,,,,
11,272,1.0730268955230713,903.8018798828125,0.011424034833908081,19.421804428100586,,,,,
11,273,1.1492799520492554,907.31103515625,0.011302100494503975,19.468408584594727,,,,,
11,274,1.253556728363037,1027.70458984375,0.012913050130009651,18.889711380004883,,,,,
11,275,1.1339490413665771,923.5501708984375,0.011587202548980713,19.360214233398438,,,,,
11,276,1.046036720275879,867.5629272460938,0.0109289875254035,19.614200592041016,,,,,
11,277,0.9703302383422852,832.7862548828125,0.01056880783289671,19.759740829467773,,,,,
11,278,0.982607901096344,813.8456420898438,0.010249204002320766,19.893098831176758,,,,,
11,279,0.9961763620376587,837.152587890625,0.010576333850622177,19.756649017333984,,,,,
11,280,0.9925351738929749,841.931884765625,0.010658232495188713,19.723148345947266,,,,,
11,281,0.9779633283615112,825.670166015625,0.010441763326525688,19.8122615814209,,,,,
11,282,1.0060393810272217,834.7939453125,0.010517309419810772,19.780954360961914,,,,,
11,283,0.9906224608421326,821.2410888671875,0.010344447568058968,19.85292625427246,,,,,
11,284,0.91741544008255,783.397705078125,0.009931339882314205,20.029922485351562,,,,,
11,285,0.9045307040214539,779.267822265625,0.009897550567984581,20.044723510742188,,,,,
11,286,0.9146198630332947,782.0411987304688,0.00991692766547203,20.03622817993164,,,,,
11,287,0.919894278049469,784.0570068359375,0.009935760870575905,20.02798843383789,,,,,
11,287,,,,,0.0023262437898665667,26.33344841003418,0.0052646188996732235,0.8301361203193665,
11,287,,,,,,,,,0.0
12,288,0.9224554300308228,809.8414306640625,0.010326383635401726,19.860517501831055,,,,,
12,289,1.0303900241851807,874.4322509765625,0.01107072364538908,19.558238983154297,,,,,
12,290,1.0418614149093628,883.6085205078125,0.011185379698872566,19.513492584228516,,,,,
12,291,1.0719890594482422,888.0946044921875,0.011184871196746826,19.513690948486328,,,,,
12,292,1.1091374158859253,894.3457641601562,0.01119531225413084,19.5096378326416,,,,,
12,293,1.1105403900146484,886.1048583984375,0.011065341532230377,19.560352325439453,,,,,
12,294,1.0839293003082275,847.3961791992188,0.010531438514590263,19.775123596191406,,,,,
12,295,1.1386405229568481,897.282958984375,0.01117242407053709,19.518526077270508,,,,,
12,296,1.1223286390304565,863.2085571289062,0.010686032474040985,19.711835861206055,,,,,
12,297,1.1862752437591553,895.5692749023438,0.011036185547709465,19.571809768676758,,,,,
12,298,1.3175506591796875,959.2821044921875,0.011713179759681225,19.313251495361328,,,,,
12,299,1.1882479190826416,911.70068359375,0.011279715225100517,19.477018356323242,,,,,
12,300,1.0848547220230103,858.8043823242188,0.010704747401177883,19.704235076904297,,,,,
12,301,1.0038399696350098,823.0740356445312,0.010342146269977093,19.853893280029297,,,,,
12,302,1.0012948513031006,811.560302734375,0.010170950554311275,19.92638397216797,,,,,
12,303,1.0082635879516602,836.85498046875,0.010543874464929104,19.76999855041504,,,,,
12,304,1.0073200464248657,836.0095825195312,0.010533049702644348,19.774457931518555,,,,,
12,305,0.9915246963500977,826.9588012695312,0.010430297814309597,19.817033767700195,,,,,
